dictionaryOrder, m71, t100, w2, 1968, 324, 33524, 36316, 472.169, 0.9265, 8248, 32, a2, 101110
anagram, m60, t100, w8, 1019, 39, 5002, 6170, 83.3667, 0.9286, 1370, 37, a3, 111111
parg, m2509, t52, w4, 425708, 177, 2567, 429065, 1.0231, 1.0, 418, 2518, a3, 001010
squareMatrix, m182, t50, w4, 4698, 52, 23123, 27951, 127.0495, 1.0, 903, 72, a4, 101011
factorial, m31, t100, w4, 503, 101, 7033, 7891, 226.871, 0.9677, 403, 18, a3, 100110
mergeSort, m226, t50, w4, 6914, 51, 22799, 29860, 100.8805, 0.9336, 1900, 129, a2, 111010
parg, m2509, t52, w4, 427053, 174, 3467, 431306, 1.3818, 1.0, 418, 2518, a4, 011011
parg, m2509, t52, w8, 434380, 19, 820, 446499, 0.3268, 1.0, 418, 2518, a2, 110110
maxArrSumNeg, m112, t50, w4, 2659, 141, 20499, 23985, 183.0268, 0.9358, 1910, 63, a2, 011110
mergeSort, m226, t50, w4, 6835, 136, 22937, 30326, 101.4912, 0.9336, 1900, 129, a3, 011111
huffmanCodingEff, m199, t50, w2, 15162, 164, 40940, 57517, 205.7286, 0.849, 1874, 239, a3, 001110
factorial, m31, t100, w2, 1594, 317, 19559, 21529, 630.9355, 0.9677, 403, 18, a5, 100000
parg, m2509, t52, w2, 439590, 170, 8558, 448925, 3.4109, 1.0, 418, 2518, a5, 000010
anagram, m60, t100, w2, 1579, 319, 8151, 10107, 135.85, 0.8667, 1370, 37, a3, 011011
parg, m2509, t52, w4, 430822, 175, 815, 434500, 0.3248, 1.0, 418, 2518, a5, 000111
insertSort, m108, t50, w4, 2454, 149, 12321, 15117, 114.0833, 0.9444, 1900, 40, a2, 010111
selectSort, m92, t50, w8, 2064, 23, 5875, 8125, 63.8587, 0.9101, 1900, 45, a2, 111111
parg, m2509, t52, w4, 425547, 172, 2532, 444240, 1.0092, 1.0, 418, 2518, a3, 001110
insertSort, m108, t50, w8, 2369, 21, 6334, 8798, 58.6481, 0.9444, 1900, 40, a3, 110011
primes, m68, t100, w2, 1723, 321, 7205, 9588, 105.9559, 0.8793, 398, 30, a2, 101111
parg, m2509, t52, w2, 437700, 174, 8723, 447191, 3.4767, 1.0, 418, 2518, a3, 011011
insertSort, m108, t50, w4, 2382, 50, 12362, 15439, 114.463, 0.9444, 1900, 40, a2, 110110
insertSort, m108, t50, w4, 2401, 48, 12326, 15441, 114.1296, 0.9444, 1900, 40, a2, 111110
insertSort, m108, t50, w8, 2364, 148, 6343, 8989, 58.7315, 0.9444, 1900, 40, a3, 000111
add, m12, t100, w2, 283, 306, 366, 1073, 30.5, 0.9167, 583, 13, a4, 100110
parg, m2509, t52, w4, 427834, 158, 812, 432360, 0.3236, 1.0, 418, 2518, a5, 010111
mergeSort, m226, t50, w2, 10064, 163, 68026, 78343, 301, 0.9336, 1900, 129, a4, 000011
parg, m2509, t52, w4, 426900, 56, 2656, 430220, 1.0586, 1.0, 418, 2518, a5, 100010
bubbleSort, m113, t50, w2, 3697, 161, 214527, 218935, 1898.469, 0.9182, 1900, 41, a2, 001111
selectSort, m92, t50, w8, 2022, 21, 5849, 8331, 63.5761, 0.9101, 1900, 45, a3, 100110
insertSort, m108, t50, w8, 2311, 143, 6355, 8885, 58.8426, 0.9444, 1900, 40, a2, 011010
huffmanCodingEff, m199, t50, w2, 14819, 164, 40444, 56121, 203.2362, 0.849, 1874, 239, a3, 010111
factorial, m31, t100, w2, 1560, 321, 19553, 21621, 630.7419, 0.9677, 403, 18, a2, 111101
factorial, m31, t100, w2, 782, 317, 19554, 20917, 630.7742, 0.9677, 403, 18, a2, 010110
mergeSort, m226, t50, w2, 10142, 161, 68358, 78753, 302.469, 0.9336, 1900, 129, a5, 100011
huffmanCodingEff, m199, t50, w8, 10571, 127, 6023, 17683, 30.2663, 0.849, 1874, 239, a2, 011110
squareMatrix, m182, t50, w8, 4794, 143, 10319, 15345, 56.6978, 1.0, 903, 72, a3, 011011
factorial, m31, t100, w2, 770, 310, 19587, 20724, 631.8387, 0.9677, 403, 18, a2, 011010
longestIncrease, m114, t50, w2, 4838, 9581, 130634, 145770, 1145.9123, 0.9196, 1946, 70, a2, 011110
squareMatrix, m182, t50, w8, 4857, 131, 10396, 15469, 57.1209, 1.0, 903, 72, a2, 001011
anagram, m60, t100, w2, 1588, 313, 8103, 10061, 135.05, 0.8667, 1370, 37, a5, 000011
huffmanCodingEff, m199, t50, w4, 9853, 150, 13722, 24491, 68.9548, 0.849, 1874, 239, a2, 011111
anagram, m60, t100, w2, 1569, 318, 8302, 10246, 138.3667, 0.8667, 1370, 37, a4, 111010
bubbleSort, m113, t50, w2, 7356, 165, 213986, 222312, 1893.6814, 0.9182, 1900, 41, a2, 010100
factorial, m31, t100, w4, 513, 104, 7031, 7902, 226.8065, 0.9677, 403, 18, a2, 100110
selectSort, m92, t50, w8, 2050, 152, 5847, 8202, 63.5543, 0.9101, 1900, 45, a3, 001111
huffmanCodingEff, m199, t50, w2, 14788, 163, 40492, 56710, 203.4774, 0.849, 1874, 239, a3, 011110
transpose, m149, t50, w2, 5794, 162, 62336, 68379, 418.3624, 0.8993, 903, 40, a3, 101011
huffmanCoding, m314, t50, w8, 18525, 122, 15336, 35005, 48.8408, 0.9279, 1874, 318, a2, 000111
insertSort, m108, t50, w4, 2449, 48, 12345, 15037, 114.3056, 0.9444, 1900, 40, a3, 111111
parg, m2509, t52, w8, 435027, 23, 818, 436476, 0.326, 1.0, 418, 2518, a3, 111010
mergeSort, m226, t50, w4, 6700, 50, 22854, 29697, 101.1239, 0.9336, 1900, 129, a3, 100010
factorial, m31, t100, w2, 792, 321, 19609, 20913, 632.5484, 0.9677, 403, 18, a4, 110111
factorial, m31, t100, w4, 494, 98, 7042, 7780, 227.1613, 0.9677, 403, 18, a3, 100111
add, m12, t100, w2, 264, 315, 417, 1053, 34.75, 0.9167, 583, 13, a3, 011011
transpose, m149, t50, w4, 3773, 145, 20883, 24892, 140.1544, 0.8993, 903, 40, a2, 011011
add, m12, t100, w2, 268, 324, 407, 1055, 33.9167, 0.9167, 583, 13, a3, 001010
parg, m2509, t52, w4, 427129, 167, 2600, 433486, 1.0363, 1.0, 418, 2518, a3, 010111
add, m12, t100, w2, 274, 327, 406, 1067, 33.8333, 0.9167, 583, 13, a2, 100011
genPassword, m49, t100, w8, 968, 40, 955, 2029, 19.4898, 0.8367, 398, 63, a2, 110011
minProd, m181, t50, w4, 4491, 150, 5269, 9990, 29.1105, 0.7845, 1946, 72, a2, 011011
selectSort, m92, t50, w2, 3048, 163, 40184, 43978, 436.7826, 0.9101, 1900, 45, a2, 010110
huffmanCoding, m314, t50, w4, 18016, 162, 34277, 52644, 109.1624, 0.9013, 1874, 318, a2, 010010
mergeSort, m226, t50, w4, 6861, 151, 22895, 30003, 101.3053, 0.9336, 1900, 129, a2, 010011
transpose, m149, t50, w4, 3794, 160, 20954, 24993, 140.6309, 0.8993, 903, 40, a5, 011011
parg, m2509, t52, w8, 435808, 28, 820, 438394, 0.3268, 1.0, 418, 2518, a2, 100111
factorial, m31, t100, w2, 791, 318, 19549, 20909, 630.6129, 0.9677, 403, 18, a4, 000110
factorial, m31, t100, w2, 1590, 324, 19569, 21544, 631.2581, 0.9677, 403, 18, a5, 110000
genPassword, m49, t100, w2, 1481, 312, 5545, 7407, 113.1633, 0.8367, 398, 63, a5, 011011
mergeSort, m226, t50, w4, 7150, 150, 23075, 30467, 102.1018, 0.9336, 1900, 129, a3, 001011
parg, m2509, t52, w4, 427269, 175, 2572, 430619, 1.0251, 1.0, 418, 2518, a3, 010010
huffmanCoding, m314, t50, w4, 17914, 51, 34334, 52479, 109.3439, 0.9013, 1874, 318, a2, 101011
factorial, m31, t100, w4, 522, 303, 7038, 7974, 227.0323, 0.9677, 403, 18, a2, 001111
insertSort, m108, t50, w4, 2354, 150, 12353, 14925, 114.3796, 0.9444, 1900, 40, a3, 010010
minProd, m181, t50, w2, 6738, 163, 15854, 23855, 87.5912, 0.8659, 1946, 72, a2, 111110
factorial, m31, t100, w2, 1602, 317, 19522, 21497, 629.7419, 0.9677, 403, 18, a4, 111001
mergeSort, m226, t50, w2, 10216, 161, 68579, 79051, 303.4469, 0.9336, 1900, 129, a5, 000010
huffmanCodingEff, m199, t50, w8, 10582, 149, 6007, 17777, 30.1859, 0.849, 1874, 239, a3, 001110
longestIncrease, m114, t50, w2, 9834, 9450, 130465, 150204, 1144.4298, 0.9196, 1946, 70, a2, 010101
parg, m2509, t52, w4, 426198, 57, 2582, 429449, 1.0291, 1.0, 418, 2518, a2, 110010
squareMatrix, m182, t50, w2, 7100, 158, 56262, 64217, 309.1319, 1.0, 903, 72, a5, 011111
bubbleSort, m113, t50, w2, 7417, 163, 215400, 223475, 1906.1947, 0.9182, 1900, 41, a2, 111101
insertSort, m108, t50, w2, 3596, 158, 24397, 28503, 225.8981, 0.92, 1900, 40, a5, 011111
squareMatrix, m182, t50, w4, 4651, 49, 23179, 27960, 127.3571, 1.0, 903, 72, a2, 101011
insertSort, m108, t50, w8, 2386, 20, 6345, 8828, 58.75, 0.9444, 1900, 40, a2, 100011
parg, m2509, t52, w8, 437488, 94, 816, 439021, 0.3252, 1.0, 418, 2518, a3, 001011
mergeSort, m226, t50, w2, 10300, 163, 68044, 79864, 301.0796, 0.9336, 1900, 129, a4, 111110
squareMatrix, m182, t50, w4, 4651, 49, 23188, 27972, 127.4066, 1.0, 903, 72, a3, 110010
longestIncrease, m114, t50, w4, 3174, 3448, 48539, 55254, 425.7807, 0.9035, 1946, 70, a3, 100011
mergeSort, m226, t50, w2, 10419, 163, 68581, 79255, 303.4558, 0.9336, 1900, 129, a2, 001010
squareMatrix, m182, t50, w8, 4736, 138, 10317, 15506, 56.6868, 1.0, 903, 72, a3, 011111
add, m12, t100, w2, 275, 320, 427, 1080, 35.5833, 0.9167, 583, 13, a3, 011010
squareMatrix, m182, t50, w4, 4592, 152, 23165, 28320, 127.2802, 1.0, 903, 72, a2, 000111
factorial, m31, t100, w2, 797, 331, 19484, 20672, 628.5161, 0.9677, 403, 18, a5, 011011
parg, m2509, t52, w4, 426262, 55, 2570, 429490, 1.0243, 1.0, 418, 2518, a3, 110011
huffmanCodingEff, m199, t50, w8, 10882, 20, 6013, 17534, 30.2161, 0.849, 1874, 239, a2, 111111
squareMatrix, m182, t50, w8, 4911, 125, 10358, 15481, 56.9121, 1.0, 903, 72, a3, 010010
bubbleSort, m113, t50, w2, 3662, 165, 220697, 224992, 1953.0708, 0.9182, 1900, 41, a4, 110111
genPassword, m49, t100, w2, 1482, 318, 5638, 7498, 115.0612, 0.8367, 398, 63, a5, 111010
huffmanCodingEff, m199, t50, w4, 9898, 162, 13727, 25059, 68.9799, 0.849, 1874, 239, a3, 010110
huffmanCoding, m314, t50, w8, 18763, 139, 15285, 35736, 48.6783, 0.9279, 1874, 318, a2, 001110
mergeSort, m226, t50, w2, 10326, 162, 68488, 79068, 303.0442, 0.9336, 1900, 129, a3, 011010
mergeSort, m226, t50, w4, 6858, 49, 22871, 30184, 101.1991, 0.9336, 1900, 129, a2, 101111
longestIncrease, m114, t50, w2, 4892, 9668, 130929, 146033, 1148.5, 0.9196, 1946, 70, a3, 110111
minProd, m181, t50, w4, 4466, 51, 5376, 9971, 29.7017, 0.7845, 1946, 72, a5, 101010
bubbleSort, m113, t50, w2, 3665, 163, 214706, 219362, 1900.0531, 0.9182, 1900, 41, a2, 011110
maxArrSumNeg, m112, t50, w8, 2708, 21, 10142, 13396, 90.5536, 0.9358, 1910, 63, a2, 111110
huffmanCodingEff, m199, t50, w4, 10158, 160, 13768, 25360, 69.1859, 0.849, 1874, 239, a2, 001110
quickSort, m127, t50, w8, 4733, 20, 15007, 19977, 118.1654, 0.9603, 1900, 56, a3, 111111
dictionaryOrder, m71, t100, w2, 1904, 319, 33737, 36473, 475.169, 0.9265, 8248, 32, a4, 110110
dictionaryOrder, m71, t100, w4, 1139, 101, 11680, 13411, 164.507, 0.9265, 8248, 32, a3, 110110
parg, m2509, t52, w4, 425795, 168, 2542, 429118, 1.0132, 1.0, 418, 2518, a2, 001011
huffmanCodingEff, m199, t50, w2, 15420, 158, 40802, 57595, 205.0352, 0.849, 1874, 239, a2, 110110
dictionaryOrder, m71, t100, w4, 1158, 307, 11621, 13586, 163.6761, 0.9265, 8248, 32, a2, 001110
huffmanCodingEff, m199, t50, w8, 10330, 149, 5988, 17122, 30.0905, 0.849, 1874, 239, a2, 010111
huffmanCoding, m314, t50, w8, 18728, 136, 15324, 35160, 48.8025, 0.9279, 1874, 318, a3, 001111
parg, m2509, t52, w4, 427565, 51, 2578, 430801, 1.0275, 1.0, 418, 2518, a3, 100010
transpose, m149, t50, w2, 5792, 160, 62304, 68337, 418.1477, 0.8993, 903, 40, a3, 110010
dictionaryOrder, m71, t100, w2, 1913, 316, 33674, 36206, 474.2817, 0.9265, 8248, 32, a4, 110111
parg, m2509, t52, w8, 435078, 107, 1078, 436876, 0.4297, 1.0, 418, 2518, a5, 011011
mergeSort, m226, t50, w4, 6754, 48, 22849, 30974, 101.1018, 0.9336, 1900, 129, a3, 101110
bubbleSort, m113, t50, w8, 2487, 22, 59928, 62576, 530.3363, 0.9182, 1900, 41, a4, 110111
selectSort, m92, t50, w2, 3080, 163, 40063, 43647, 435.4674, 0.9101, 1900, 45, a3, 111111
mergeSort, m226, t50, w4, 6886, 48, 22914, 30299, 101.3894, 0.9336, 1900, 129, a3, 110111
genPassword, m49, t100, w2, 1483, 316, 5548, 7413, 113.2245, 0.8367, 398, 63, a3, 000010
parg, m2509, t52, w2, 429972, 173, 8740, 455986, 3.4835, 1.0, 418, 2518, a2, 110110
parg, m2509, t52, w2, 436415, 176, 8536, 445716, 3.4022, 1.0, 418, 2518, a4, 011010
mergeSort, m226, t50, w2, 10248, 161, 68523, 79025, 303.1991, 0.9336, 1900, 129, a4, 010010
mergeSort, m226, t50, w2, 10164, 164, 68038, 78464, 301.0531, 0.9336, 1900, 129, a2, 101011
mergeSort, m226, t50, w8, 7151, 141, 10609, 18005, 46.9425, 0.9336, 1900, 129, a2, 001011
mergeSort, m226, t50, w2, 10217, 161, 68226, 79301, 301.885, 0.9336, 1900, 129, a2, 110111
squareMatrix, m182, t50, w4, 4733, 149, 23280, 28240, 127.9121, 1.0, 903, 72, a4, 011010
minProd, m181, t50, w4, 4452, 159, 5306, 9992, 29.3149, 0.7845, 1946, 72, a3, 010010
add, m12, t100, w2, 279, 320, 346, 1081, 28.8333, 0.9167, 583, 13, a3, 110110
bubbleSort, m113, t50, w2, 3702, 170, 213929, 218343, 1893.177, 0.9182, 1900, 41, a3, 010111
bubbleSort, m113, t50, w2, 3625, 169, 215284, 219874, 1905.1681, 0.9182, 1900, 41, a2, 110110
transpose, m149, t50, w4, 3777, 52, 20890, 24818, 140.2013, 0.8993, 903, 40, a5, 101011
parg, m2509, t52, w4, 426541, 53, 2586, 429788, 1.0307, 1.0, 418, 2518, a2, 100010
add, m12, t100, w2, 263, 320, 439, 1079, 36.5833, 0.9167, 583, 13, a4, 010010
insertSort, m108, t50, w8, 2362, 22, 6287, 9128, 58.213, 0.9444, 1900, 40, a3, 111110
primes, m68, t100, w2, 1764, 316, 7197, 9722, 105.8382, 0.8793, 398, 30, a3, 110110
selectSort, m92, t50, w4, 2012, 49, 15008, 17615, 163.1304, 0.9101, 1900, 45, a3, 110110
parg, m2509, t52, w4, 427350, 174, 2558, 443930, 1.0195, 1.0, 418, 2518, a2, 000110
mergeSort, m226, t50, w2, 10193, 161, 68139, 78586, 301.5, 0.9336, 1900, 129, a2, 111010
bubbleSort, m113, t50, w2, 7463, 164, 217059, 225475, 1920.8761, 0.9182, 1900, 41, a4, 100100
mergeSort, m226, t50, w8, 6919, 147, 10562, 17886, 46.7345, 0.9336, 1900, 129, a3, 001111
longestIncrease, m114, t50, w4, 3167, 3536, 50377, 57174, 441.9035, 0.9035, 1946, 70, a2, 101011
parg, m2509, t52, w2, 437961, 169, 8699, 447429, 3.4671, 1.0, 418, 2518, a3, 010011
anagram, m60, t100, w8, 998, 280, 5002, 6386, 83.3667, 0.9286, 1370, 37, a2, 000111
selectSort, m92, t50, w4, 1971, 50, 15008, 17316, 163.1304, 0.9101, 1900, 45, a2, 101111
parg, m2509, t52, w4, 426844, 174, 2564, 430199, 1.0219, 1.0, 418, 2518, a3, 011011
mergeSort, m226, t50, w2, 10275, 162, 68248, 78780, 301.9823, 0.9336, 1900, 129, a2, 100010
bubbleSort, m113, t50, w2, 3660, 168, 215875, 220510, 1910.3982, 0.9182, 1900, 41, a2, 010110
anagram, m60, t100, w2, 1575, 320, 8167, 10123, 136.1167, 0.8667, 1370, 37, a2, 111011
transpose, m149, t50, w2, 5826, 158, 62220, 68290, 417.5839, 0.8993, 903, 40, a3, 000010
quickSort, m127, t50, w8, 4602, 148, 15006, 20386, 118.1575, 0.9603, 1900, 56, a3, 011110
genPassword, m49, t100, w2, 1497, 313, 5545, 7416, 113.1633, 0.8367, 398, 63, a3, 101010
parg, m2509, t52, w2, 437950, 185, 8708, 447436, 3.4707, 1.0, 418, 2518, a2, 011011
parg, m2509, t52, w2, 429436, 174, 8653, 438844, 3.4488, 1.0, 418, 2518, a5, 101010
parg, m2509, t52, w8, 436172, 20, 6097, 442925, 2.4301, 1.0, 418, 2518, a4, 100011
transpose, m149, t50, w8, 3863, 19, 10120, 14688, 67.9195, 0.9054, 903, 40, a3, 110110
mergeSort, m226, t50, w8, 7045, 131, 10551, 18048, 46.6858, 0.9336, 1900, 129, a3, 011111
insertSort, m108, t50, w8, 2362, 23, 6263, 8716, 57.9907, 0.9444, 1900, 40, a3, 111011
mergeSort, m226, t50, w2, 10254, 162, 68376, 78884, 302.5487, 0.9336, 1900, 129, a2, 011011
transpose, m149, t50, w2, 5809, 159, 62354, 68406, 418.4832, 0.8993, 903, 40, a4, 000010
huffmanCodingEff, m199, t50, w8, 10789, 20, 6011, 17409, 30.206, 0.849, 1874, 239, a3, 100111
minProd, m181, t50, w2, 6701, 162, 15868, 23264, 87.6685, 0.8659, 1946, 72, a2, 111111
factorial, m31, t100, w2, 761, 321, 19571, 20914, 631.3226, 0.9677, 403, 18, a4, 111110
dictionaryOrder, m71, t100, w2, 3614, 330, 33592, 37846, 473.1268, 0.9265, 8248, 32, a3, 110101
add, m12, t100, w2, 295, 314, 383, 1048, 31.9167, 0.9167, 583, 13, a3, 111010
anagram, m60, t100, w8, 1016, 281, 5002, 6404, 83.3667, 0.9286, 1370, 37, a2, 011111
minProd, m181, t50, w2, 6591, 162, 15835, 23138, 87.4862, 0.8659, 1946, 72, a2, 001111
factorial, m31, t100, w2, 802, 323, 19542, 20723, 630.3871, 0.9677, 403, 18, a3, 110010
transpose, m149, t50, w4, 3782, 150, 20881, 24900, 140.1409, 0.8993, 903, 40, a5, 000011
parg, m2509, t52, w8, 432788, 23, 827, 434256, 0.3296, 1.0, 418, 2518, a3, 101011
parg, m2509, t52, w2, 436859, 176, 8562, 455708, 3.4125, 1.0, 418, 2518, a4, 100111
squareMatrix, m182, t50, w8, 4717, 147, 10367, 15314, 56.9615, 1.0, 903, 72, a2, 000010
huffmanCoding, m314, t50, w4, 17900, 51, 34343, 52497, 109.3726, 0.9013, 1874, 318, a4, 101011
primes, m68, t100, w2, 1796, 317, 7197, 9560, 105.8382, 0.8793, 398, 30, a3, 111111
mergeSort, m226, t50, w4, 7060, 148, 22931, 30237, 101.4646, 0.9336, 1900, 129, a5, 011010
longestIncrease, m114, t50, w4, 3116, 3439, 50669, 57314, 444.4649, 0.9035, 1946, 70, a2, 110011
factorial, m31, t100, w2, 795, 330, 19545, 20844, 630.4839, 0.9677, 403, 18, a3, 101111
bubbleSort, m113, t50, w4, 2546, 156, 77038, 80510, 681.7522, 0.9182, 1900, 41, a2, 011110
transpose, m149, t50, w4, 3758, 52, 20899, 24793, 140.2617, 0.8993, 903, 40, a2, 100011
minProd, m181, t50, w4, 4362, 148, 5414, 10005, 29.9116, 0.7845, 1946, 72, a5, 000011
minProd, m181, t50, w4, 4556, 49, 5287, 9969, 29.2099, 0.7845, 1946, 72, a2, 110011
huffmanCoding, m314, t50, w4, 18043, 151, 24517, 43596, 78.0796, 0.9013, 1874, 318, a5, 000111
bubbleSort, m113, t50, w2, 7453, 163, 219520, 227944, 1942.6549, 0.9182, 1900, 41, a4, 010100
squareMatrix, m182, t50, w4, 4695, 49, 22723, 27897, 124.8516, 1.0, 903, 72, a5, 101111
mergeSort, m226, t50, w4, 6749, 51, 23011, 29901, 101.8186, 0.9336, 1900, 129, a5, 111011
factorial, m31, t100, w2, 1654, 313, 19491, 21516, 628.7419, 0.9677, 403, 18, a4, 110001
minProd, m181, t50, w2, 6679, 162, 15779, 23190, 87.1768, 0.8659, 1946, 72, a3, 000111
bubbleSort, m113, t50, w4, 2450, 51, 77020, 79747, 681.5929, 0.9182, 1900, 41, a3, 111111
factorial, m31, t100, w4, 517, 101, 7044, 7721, 227.2258, 0.9677, 403, 18, a2, 100010
parg, m2509, t52, w4, 426160, 54, 2579, 429417, 1.0279, 1.0, 418, 2518, a2, 110011
parg, m2509, t52, w2, 439069, 172, 8584, 448419, 3.4213, 1.0, 418, 2518, a5, 000011
insertSort, m108, t50, w8, 2405, 148, 6296, 8928, 58.2963, 0.9444, 1900, 40, a3, 010011
insertSort, m108, t50, w8, 2402, 22, 6370, 8918, 58.9815, 0.9444, 1900, 40, a2, 101111
mergeSort, m226, t50, w2, 10257, 162, 68498, 79635, 303.0885, 0.9336, 1900, 129, a4, 000111
minProd, m181, t50, w4, 4373, 48, 5442, 9940, 30.0663, 0.7845, 1946, 72, a4, 101011
add, m12, t100, w2, 277, 327, 418, 1076, 34.8333, 0.9167, 583, 13, a3, 101011
mergeSort, m226, t50, w2, 10243, 162, 68123, 78622, 301.4292, 0.9336, 1900, 129, a4, 101011
parg, m2509, t52, w8, 434994, 110, 827, 436538, 0.3296, 1.0, 418, 2518, a3, 011010
parg, m2509, t52, w8, 443460, 156, 822, 445053, 0.3276, 1.0, 418, 2518, a2, 010011
add, m12, t100, w2, 284, 303, 414, 1061, 34.5, 0.9167, 583, 13, a5, 000010
primes, m68, t100, w2, 1781, 318, 7137, 9576, 104.9559, 0.8793, 398, 30, a4, 110111
anagram, m60, t100, w4, 1047, 292, 5002, 6488, 83.3667, 0.9286, 1370, 37, a2, 010111
parg, m2509, t52, w8, 435871, 21, 808, 437313, 0.322, 1.0, 418, 2518, a5, 100010
squareMatrix, m182, t50, w4, 4602, 47, 22672, 27730, 124.5714, 1.0, 903, 72, a5, 111111
squareMatrix, m182, t50, w8, 4696, 133, 10315, 15498, 56.6758, 1.0, 903, 72, a2, 010111
minProd, m181, t50, w4, 4387, 146, 5349, 9964, 29.5525, 0.7845, 1946, 72, a3, 011010
dictionaryOrder, m71, t100, w4, 1203, 99, 11815, 13475, 166.4085, 0.9265, 8248, 32, a2, 111111
transpose, m149, t50, w4, 3775, 149, 20898, 24905, 140.255, 0.8993, 903, 40, a3, 011010
parg, m2509, t52, w8, 432965, 19, 808, 445003, 0.322, 1.0, 418, 2518, a5, 101110
minProd, m181, t50, w4, 4433, 49, 5405, 9964, 29.8619, 0.7845, 1946, 72, a4, 101010
mergeSort, m226, t50, w8, 7072, 122, 10589, 18026, 46.854, 0.9336, 1900, 129, a2, 011111
transpose, m149, t50, w4, 3839, 147, 20909, 24972, 140.3289, 0.8993, 903, 40, a2, 000011
squareMatrix, m182, t50, w4, 4669, 52, 22721, 28510, 124.8407, 1.0, 903, 72, a5, 101110
massive, m49, t60, w4, 1883, 38521, 56971, 97425, 1162.6735, 1.0, 169, 13, a5, 110000
bubbleSort, m113, t50, w2, 7315, 166, 215339, 223331, 1905.6549, 0.9182, 1900, 41, a3, 111101
transpose, m149, t50, w4, 3782, 46, 20947, 24862, 140.5839, 0.8993, 903, 40, a3, 111011
insertSort, m108, t50, w8, 2367, 22, 6292, 8749, 58.2593, 0.9444, 1900, 40, a2, 111010
squareMatrix, m182, t50, w4, 4696, 145, 23351, 28273, 128.3022, 1.0, 903, 72, a5, 001011
bubbleSort, m113, t50, w2, 3657, 159, 213680, 218275, 1890.9735, 0.9182, 1900, 41, a2, 001110
huffmanCodingEff, m199, t50, w2, 15037, 161, 40556, 56385, 203.799, 0.849, 1874, 239, a2, 110111
factorial, m31, t100, w4, 507, 310, 7037, 8010, 227, 0.9677, 403, 18, a3, 010111
transpose, m149, t50, w8, 3727, 20, 10123, 14454, 67.9396, 0.9054, 903, 40, a2, 100111
anagram, m60, t100, w2, 1563, 316, 8276, 10215, 137.9333, 0.8667, 1370, 37, a4, 110010
mergeSort, m226, t50, w2, 10098, 160, 68151, 78499, 301.5531, 0.9336, 1900, 129, a3, 000011
parg, m2509, t52, w8, 432233, 21, 812, 433668, 0.3236, 1.0, 418, 2518, a4, 101010
bubbleSort, m113, t50, w2, 7389, 160, 219280, 227336, 1940.531, 0.9182, 1900, 41, a4, 110101
anagram, m60, t100, w2, 1616, 314, 8151, 10140, 135.85, 0.8667, 1370, 37, a3, 001010
factorial, m31, t100, w2, 776, 321, 19533, 20855, 630.0968, 0.9677, 403, 18, a3, 110111
mergeSort, m226, t50, w4, 6757, 49, 22883, 29782, 101.2522, 0.9336, 1900, 129, a3, 111011
insertSort, m108, t50, w4, 2342, 152, 12455, 15021, 115.3241, 0.9444, 1900, 40, a5, 010011
genPassword, m49, t100, w2, 1524, 321, 5512, 7423, 112.4898, 0.8367, 398, 63, a4, 001010
add, m12, t100, w2, 274, 329, 408, 1065, 34, 0.9167, 583, 13, a2, 011010
selectSort, m92, t50, w4, 2085, 50, 15009, 17317, 163.1413, 0.9101, 1900, 45, a2, 111111
dictionaryOrder, m71, t100, w2, 3603, 319, 33619, 37839, 473.507, 0.9265, 8248, 32, a2, 110101
insertSort, m108, t50, w4, 2382, 50, 12325, 14987, 114.1204, 0.9444, 1900, 40, a3, 110111
huffmanCoding, m314, t50, w4, 18202, 150, 34301, 52836, 109.2389, 0.9013, 1874, 318, a5, 001010
huffmanCoding, m314, t50, w4, 17933, 150, 34309, 52571, 109.2643, 0.9013, 1874, 318, a2, 001011
primes, m68, t100, w2, 1744, 323, 7220, 9722, 106.1765, 0.8793, 398, 30, a2, 000110
genPassword, m49, t100, w2, 1478, 316, 5548, 7410, 113.2245, 0.8367, 398, 63, a2, 101010
genPassword, m49, t100, w8, 949, 39, 892, 1949, 18.2041, 0.8367, 398, 63, a4, 111011
longestIncrease, m114, t50, w2, 5080, 10564, 127571, 143948, 1119.0439, 0.9196, 1946, 70, a2, 110110
parg, m2509, t52, w2, 430935, 173, 8707, 440414, 3.4703, 1.0, 418, 2518, a3, 001011
factorial, m31, t100, w8, 499, 38, 5079, 5672, 163.8387, 0.9677, 403, 18, a2, 101010
parg, m2509, t52, w4, 428478, 171, 8283, 437540, 3.3013, 1.0, 418, 2518, a4, 000010
transpose, m149, t50, w2, 5772, 158, 62290, 68305, 418.0537, 0.8993, 903, 40, a4, 100010
add, m12, t100, w2, 279, 308, 410, 1051, 34.1667, 0.9167, 583, 13, a5, 111011
add, m12, t100, w2, 288, 334, 399, 1074, 33.25, 0.9167, 583, 13, a2, 111011
quickSort, m127, t50, w8, 4729, 145, 15006, 20492, 118.1575, 0.9603, 1900, 56, a3, 010110
minProd, m181, t50, w4, 4493, 146, 5318, 10034, 29.3812, 0.7845, 1946, 72, a3, 000010
insertSort, m108, t50, w4, 2427, 49, 12443, 14990, 115.213, 0.9444, 1900, 40, a5, 101010
factorial, m31, t100, w2, 1602, 323, 19485, 21471, 628.5484, 0.9677, 403, 18, a4, 110000
